stu_id,sch_id,sstratid,sex,race,ethnic,bys42a,bys42b,bys44a,bys44b,bys44c,bys44d,bys44e,bys44f,bys44g,bys44h,bys44i,bys44j,bys44k,bys44l,bys44m,bys48a,bys48b,bys79a,byfamsiz,famcomp,bygrads,byses,byfaminc,parocc,bytxrstd,bytxmstd,bytxsstd,bytxhstd,bypared,bytests,par_inv,f1s36a1,f1s36a2,f1s36b1,f1s36b2,f1s36c1,f1s36c2,f1s36d1,f1s36d2,f1s36e1,f1s36e2,f1s36f1,f1s36f2,f1s39a,f1s39b,f1s39c,f1s39d,f1s45a,f1s45b,f1s62a,f1s62b,f1s62c,f1s62d,f1s62e,f1s62f,f1s62g,f1s62h,f1s62i,f1s62j,f1s62k,f1s62l,f1s62m,f1s64a,f1s64b,f1s64c,f1s64d,f1s64e,f1s64f,f1s64g,f1s64h,f1s64i,f1s64j,f1s64k,f1s77,f1s78a,f1s80aa,f1s82,f1s83,ffugrad,f1cncpt1,f1cncpt2,f1locus1,f1locus2,f1txrstd,f1txmstd,f1txsstd,f1txhstd
7757177,77571,77,1,4,1,2,4,1,3,4,1,1,4,4,1,3,4,3,4,4,5,5,5,4,1,4,1.176,10,70.6,48.546,58.337,60.103,62.519,5,57.37625,0.359876506,1,2,1,1,1,0,0,0,1,3,1,2,8,8,8,8, , ,1,3,3,2,1,3,3,2,2,3,2,4,4,5,4,4,4,4,4,5,3,5,4,4,0,2,0,4,2,8,0.47,0.36,0.03,0.27,59.01,61.93,69.45,65.56
7759071,77590,77,2,4,1,3, ,3,3,3,3,2,2,2,3,2,1,2,2,2,5,5,2,6,1,3,-0.272,7,61.32,44.35,44.272,40.23,45.153,3,43.50125,-0.42068381, ,2, ,1, ,2, ,2, ,2, ,2,4,8, ,3,2,4,2,3,3,2,2,2,3,2,3,3,2,3,3,5,5,3,3,4,5,3,3,4,4,3,0,0,0,2,2,5,-0.33,-0.1,-0.43,-0.16,48.43,44.93,40.4,54.22
7759080,77590,77,2,3,0,4,4,2,3,3,2,2,4,4,2,3,3,2,3,3, ,5,2,3,5,2.1,0.276,9,66.18,48.277,50.089,38.086,45.917,3,45.59225,0.099689734,1,2,1,1,1,2,1,1,1,1,2,3,6,5,1,4,4,2,2,3,3,2,2,3,3,2,3,3,2,3,3,3,2,3,4,5,4,4,4,4,5,3,0,2,0,3,2,4,-0.33,-0.1,0.03,0.07,51.52,51.63,45.76,45.87
7765988,77659,77,2, , ,0,1,2,3,4,2,2,2,3,2,2,3,2,3,3, , ,1,2,6,1.3,-1.333,8,7.32,54.909,44.566,51.096,40.02,1,47.64775, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7765992,77659,77,1,4,1,6,6,2,4,4,1,1,3,3,2,2,2,2,4,3,6,6,1,5,1,3,-0.442,7,20.26,48.412,59.809,58.53,50.396,3,54.28675,0.772896892,2,2,1,1,1,2,1,0,1,1,1,1,6,6,4,6,3,6,2,3,3,2,2,2,3,2,3,3,2,3,3,5,5,5,5,5,5,3,4,4,4,3,0,3,0,4,2,5.5,-0.33,-0.1,-0.43,-0.16,51.08,62.39,62.54,45.43
7767371,77673,77,2,4,1,3,4,2,3,3,2,2,4,2,2,2,3,2,3,3,5,5,5,5,1,3.5,0.678,12,70.6,59.105,66.51,66.966,64.266,3,64.21175,-0.093758552,1,2,1,1,1,1,0,1, , ,1,1,8,6,6,6,4,5,2,3,3,2,2,3,3,3,2,2,2,3,3,5,5,4,4,4,3,4,4,4,4,4,0,3,2,2,2,6.5,-0.69,-0.66,0.03,0.07,54.73,63.53,59.44,48
7771093,77710,77,2,4,1,4,3, ,2,2,2,2,2,1,3,2,2,3,3,2,6,6,3,4,1,3.5,-0.513,9,56.33,63.303,63.122,55.956,60.881,2,60.8155,-0.05967578,1,2,1,1,1,2,1,0, , ,1,1,7,7,8,7,2,3,2,2,3,2,2,3,2,2,2,3,3,3,3,5,3,3,3,3,3,3,3,3,4,4,0,2,1,6,3,7.25,-0.33,-0.28,-0.43,-0.63,61.47,63.55,62.53,54.61
7771118,77711,77,1,5,0,1, ,1,2,4,1,1,2,4,3,2,4,1,4,4, , ,2,7,3,3,-0.452,9,56.33,40.018,38.455,35.797,41.767,2,39.00925, ,2,0,1,0,1,0,1,0,1,0,2,0,5,3,3,7,1,1,1,3,2,1,1,2,2,3,3,4,2,4,1,5,5,5,5,5,5,5,4,5,5,5,0,1,0,2,1,4.5,0.5,0.73,-1.36,-1.03,35.95,40.96,38.03,43.02
7774906,77749,77,1,4,1,2,1,1,4,3,2,1,4,3,1,3,3,2,4,3,5,5,2,4,1,4,0.313,12,49.7,63.303,62.386,62.39,67.761,3,63.96,0.623446864,5,2,3,2,3,2,3,1, , ,2,1,8,8,8,8,5,2,1,4,4,1,2,4,4, , , , , , ,5,5,4,4,4,4,3,3,4,4,3,0, , , , ,8,0.65,0.65,1.41,1.39,52.17,49.95,56.45,62.73
7774954,77749,77,1,4,1,6,6,2,3,4,2,3,2,1,2,3,4,3,3,4, , ,0,4,1,1.6,0.581,10,66.09,41.914,44.714,53.527,58.368,4,49.63075, ,0,1,0,0,0,1,0,0,1,0,0,1,3,7,2,4,6,5,2,3,3,2,3,3,3,2,3,3,2,3,3,5,3,4,3,3,3,4,5,5,4,3,0,0,1, , ,4,-0.74,-0.33,0.03,0.07,55.62,43.53,52.6,65.37
7776928,77769,77,2,4,1,2,3,2,3,3,2,2,3,3,2,2,4,2,4,3,6,6,2,5,1,3,0.128,11,81.87,61.001,65.037,60.39,62.519,3,62.23675,0.451642906,3,6,2,4,2,2,2,2,1,2,1,2,5,7,6,7,1,2,1,4,3,1,2,3,3,2,3,4,3,4,3,5,5,5,5,5,5,5,5,5,5,4,0,1,0,1,1,6.25,0.45,0.71,0.03,0.02,63.8,61.79,58.57,64.49
7776938,77769,77,1,4,1,5,5,2,3,3,2,2,3,3,2,2,2,2,3,3,6,6,7,3,1,3.5,1.164,14,81.87,67.499,65.331,72.113,67.761,6,68.176,1.099822151,4,5,3,4, , ,3,3,3,4,3,4,7,6,8,6,3,5,3,2,3,2,2,2,3,2,2,3,2,3,3,5,5,4,3,4,4,5,3,4,5,3,0,0,0,3,2,6.75,-0.73,-0.51,-0.43,-0.37,65.75,58.49,63.94,65.9
7776963,77769,77,1,4,1,1,4,1,4,4,1,2,3,3,1,4,4,2,4,4,6,6,5,2,5,2.3,1.438,14,81.87,61.136,57.305,67.108,55.747,5,60.324,1.493485895,1,1,1,1, , ,1,1,1,1,0,0,3,3,3,3,2,4,2,4,3,2,2,3,3,1,3,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,0, ,0,6,3,3,0.03,0.11,0.03,0.28,60.26,57.32,63.85,62.5
7776966,77769,77,2,4,1,2,5,2,3,4,1,2,3,4,2,4,4,2,4,4,5,5,2,6,1,3.8,1.345,12,81.87,63.303,64.153,40.086,51.379,6,54.73025,-0.424067396,1,2,0,1,1,1,1,1,1,2,1,1,7,7,8,7,2,4,2,3,4,1,2,4,4,2,3,3,2,2,4,5,5,5,5,5,5,4,5,4,5,5,0,0,0,2,2,7.25,0.06,-0.06,1.41,0.97, , , , 
7780728,77807,77,1,2,0,5,5,2,4,4,2,1,4,4,2,3,4,2,4,3,5,5,2,5,1,4,-0.114,8,81.87,63.303,54.875,66.966,59.023,3,61.04175,0.10307332,1,2,1,1,1,1,1,1,1,1,1,1,7,6,8,6,3,3,1,4,4,1,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,5,4,4,5,3,0,0,0,1,2,6.75,1.22,1.33,1.41,1.43,57.57,52.52,64.04,58.44
7784247,77842,77,2,2,0,4,3,2,3,4,1,2,3,1,2,2,2,4,4,4,6,6,0,6,1,3.5,-0.022,10,70.6,61.136,59.662,67.108,54,3,60.4765,1.172231909,4,1,1,1,1,1,1,1,1,1,1,1,7,7,5,7,4,4,2,3,4,2,2,3,2,2,4,4,3,4,3,4,4,4,4,4,5,3,4,4,4,4,0,1,0,2,2,6.5,-0.33,0.44,0.05,-0.18,54.77,52.5, , 
7784294,77842,77,1,4,1,1,3,1,2,3,1,1,3,3,1,3,3,1,3,2,4,4,1,5,2,2.3,0.229,11,66.09,39.748,35.363,46.664,42.532,3,41.07675,-0.479628917,3,1,2,0,2,0,3,1, , ,2,1,2,2, ,2,6,5,1,3,2,2,2,3,3,1,2,3,2,3,2,4,1,3,4,4,4,4,4,4,3,3,0, ,0,2,2,2,0.42,0.15,-0.45,-0.37,43.92,39.91,42.82,49.34
7785080,77850,77,1,2,0,3,5,1,4,4,1,2,4,4,1,4,4,1,4,3,6,6,2,4,1,3.8,0.633,11,66.18,59.105,59.514,60.532,59.023,4,59.5435,1.493485895,1,6,1,3,1,2,1,2,1,2,1,2,7,5,8,7,3,4,2,4,4,1,1,3,3,2,3,3,2,4,3,5,4,4,4,4,4,4,3,4,4,3,0,1,0,4,2,6.75,0.47,0.54,0.5,0.52,60.46,58.33,59.47,63.35
7785097,77850,77,1,1,1,6,6,1,4,3,2,2,3,3,1,4,3,2,3,2,5,5,2,5,1,3.5,-0.429,8,66.18,44.079,53.844,60.245,66.013,2,56.04525,0.587241985,1,2,1,1,1,2,1,1,1,2,1,2,7,7,7,8,4,2,1,4,3,2,2,3,3,2,2,2,1,3,4,5,5,5,5,5,5,5,5,5,5,5,0, ,0,5,2,7.25,0.06,-0.23,0.03,0.74,47.83,48.14,53.99,54.72
7786509,77865,77,2,2,0,0, ,2,3,2,2,3,2,3,2,2,2,2,3,2, ,6,1,2,5,1.9,-2.414,1, ,37.987,37.718,49.094,44.388,1,42.29675,0.269537165,1,3,0,1,0,1,1,1,0,0,1,1,5,5,5,5,0,2,1,4,3,1,1,3,3,1,3,3,1,3,1,5,5,5,4,5,5,5,5,5,5,5,2,2,0,5,3,5,1.22,0.79,0.03,0.12,32.39,35.12,40.31,40.35
7786578,77865,77,2,4,1,6,4,2,3,3,2,2,3,3,2,3,3,2,3,3, , ,5,4,1,4,-0.135,10,66.09,50.442,52.372,64.535,60.881,3,57.0575, ,3,3,1,2,2,1,3,2,2,2,1,2,7,7,7,7,2,4,1,3,3,2,2,3,3,2,3,4,2,4,4,5,5,4,4,4,3,4,4,3,4,4,0,1,0,6,3,7,0.06,0.48,0.03,0.27,64.27,56.48,60.3,61.33
7788037,77880,77,1,4,1,3, ,1,3,4,2,2,4,4,1,3,4,2,4,4,5,5,1,5,1,3,0.516,8,66.09,63.167,61.061,66.966,64.266,4,63.865,-0.678582896,5,3,2,2,2,1,2,1, , ,2,1,6,7, ,6,2,3,1,3,3,1,1,4,4,1,3,4,2,4,4,5,5,5,5,5,5,4,4,4,5,4,0,0,0,3,2,6.333333333,1.22,1.14,0.94,0.73,61.91,62.46,71.3,65.79
7788095,77880,77,1,4,1,6,6,2,3,3,2,2,2,3,2,1,1,2,3,2,2,2,2,4,1,1.3,-0.291,11,56.33,42.049,36.172,38.086,25.275,2,35.3955,-0.520237477,3,1,2,2,1,0,1,0, , ,0,0,5,1, ,2,6,4,1,3,3,2,2,2,3,2,2,3,2,2,2,4,1,4,4,4,3,2,4,3,4,3,2,3,3,6,3,2.666666667,0.06,-0.24,-0.43,-0.37,34.81,40,37.33,37.63
7794922,77949,77,2,4,1,6,6,3,2,3,2,2,3,3,3,1,1,3,3,3,6,5,0,3,1,2.3,0.687,12,66.09,54.775,41.032,45.52,57.494,4,49.70525,-0.080648702,0,3,0,0,0,1,0,4, , ,0,4,7,7,5,4,5,6,2,2,3,1,2,3,4,2,2,2,2,3,4,5,5,4,3,5,1,5,5,4,5,5,0,1,0,1,2,5.75,0.06,-0.23,0.48,0.29,54.75,40.04,50.11,53.15
7794938,77949,77,2,4,1,4,4,2,4,4,1,1,3,4,1,2,2,2,4,4,6,6,4,6,1,4,1.172,12,81.87,65.334,64.227,55.672,55.747,6,60.245,0.548914999,1,2,1,1,1,1,1,1, , ,1,1,7,8, ,7,1,3,1,4,4,1,1,3,4,1,2,3,2,4,4,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,1,7.333333333,1.22,0.79,0.96,0.95,61.7,62.18,61.13,57.21
7798759,77987,77,2,4,1,1,3,2,4,4,1,2,3,3,2,2,3,2,3,4,4,4,3,9,1,3.3,0.597,11,81.87,49.224,46.702,57.816,45.153,6,49.72375,0.007923334,2,5,2,2,0,1,1,3, , ,0,2,7,8, ,7,0,1,2,4,4,1,2,3,4,2,2,3,2,4,4,5,5,3,3,4,5,4,4,3,4,3,0,0,0,1,2,7.333333333,0.06,0.13,0.96,0.95,51.77,53.99,60.4,45.23
7801193,78011,78,2,4,1, , ,2,1,3,1,1,1,3,2,3,2,1,3,2,6, ,2,3,5,3.5,-0.499,9,58.01,52.879,48.911,51.667,52.251,3,51.427,0.19483972,2,3,1,1,1,0,1,1,1,1,1,1,7,7,7,7,1,1,2,3,3,2,2,3,3,2,2,2,2,3,3,5,5,4,4,4,4,4,4,4,4,3,0,0,0,2,2,7,-0.33,-0.45,0.03,0.07,53.58,52.7,47.84,46.66
7806191,78061,78,2,4,1,1,1,2,4,3,2,1,3,3,2,3,3,2,3,3,6,6,0,5,1,3.3,0.503,11,66.09,37.853,63.049,46.807,41.767,4,47.369,0.124717648,2,3,1,1,1,2,2,3, , ,2,2,8,8,8,7,2,4,1,3,3,2,2,3,3,2,3,3,2,3,3,5,5,4,4,4,4,4,4,4,4,3,0,1,0,1,2,7.75,0.06,0.13,0.03,0.07,46.01,52.79,41.75,46.74
7807709,78077,78,2,4,1,3,5,1,4,4,1,2,3,4,1,3,3,2,3,4,5,5,5,5,2,4,0.033,11,56.33,58.971,64.227,59.961,64.266,3,61.85625,0.883633637,2,6,2,1,1,2,1,3,1,3,0,1,8,8,8,8,1,4,1,4,4,1,1,4,4,1,4,3,2,3,4,5,5,5,5,5,5,5,4,4,4,4,0,0,0,2,1,8,1.22,0.97,1.41,1.18,65.66,64.16,64.73,69.16
7807788,78077,78,2,4,1, , ,2,3,4,1,1,2,3,1,1,1,2,3,4,6,5,2,4,1,3.5,-0.26,11,27.41,52.744,53.623,53.383,40.894,3,50.161,0.504175642,7,3,3,2,3,1,1,3,3,2,7,5,8,7,6,8,2,4,1,4,4,2,1,1,3,1,1,3,2,2,3,5,5,4,4,5,4,5,5,5,4,5,0,2,0,1,1,7.25,0.83,0.01,-0.41,0.06,50.25,54.66,55.58,44.39
7808117,78081,78,2,4,1,4,1,2,3,3,2,2,3,2,2,2,2,3,3,2,5,5,1,5,1,1.8,-0.784,9,61.32,44.079,45.45,41.088,34.886,1,41.37575,-0.221564252,7,2,3,1,3,1,3,0,3,1,3,1,5,4,8,8,4,3,2,3,3,2,2,3,3,2,3,3,2,3,2,5,3,4,4,4,4,5,4,4,4,4,0,3,2,6,3,6.25,-0.33,-0.1,0.03,-0.14,50.35,54.94,40.39,42.9
7810125,78101,78,2,1,1, , ,2,3,4,1,1,4,3,2,2,2,2,4,3,3,6,2,4,5,2.3,-1.204,8,15.57,61.001,54.286,57.959,59.242,1,58.122,0.013074226,5,4,2,2,2,2,4,2, , ,1,1,8,7, ,5,1,1,2,3,4,1,2,3,3,2,2,2,2,3,3,4,3,3,3,3,3,3,2,4,4,4,3,3,3,6,2,6.666666667,0.06,-0.23,0.5,0.3,50.2,58.06,51.76,49.71
7810130,78101,78,2,4,1,3,5,2,1,3,1,1,1,2,2,1,2,3,2,3,5,5,2,4,1,3,0.808,12,66.18,48.277,57.232,49.094,51.487,4,51.5225,-0.097142138,3,5,1,2,1,1,1,1,1,2,1,1,3,7,8,4,0,2,2,2,3,4,3,2,2,3,2,2,3,2,3,5,5,4,4,5,5,5,5,5,5,3,0,2,0,1,2,5.5,-1.88,-1.53,-0.88,-0.85,53.02,53.08,57.98,54.44
7810193,78101,78,1,4,1,6,4,1,4,4,1,1,3,4,1,2,2,2,4,4,5,5,2,3,5,3,0.6,9,66.09,46.516,53.771,60.103,57.494,4,54.471,0.096306148,7,2,3,1,3,0,3,1,3,0,3,0,6,3,3,3,4,2,2,4,3,2,2,3,2,2,3,3,3,3,3,5,5,5,3,4,4,4,3,4,5,4,4,3,0,6,3,3.75,-0.33,-0.1,-0.43,-0.2,58.47,53.41,54.91,54.8
7813134,78131,78,1,4,1,6,6,2,4,4,1,2,3,4,2,3,4,1,4,3,5,5,3,4,1,2.8,-0.619,8,56.33, , , , ,2, ,-0.02473238,1,0,1,0, , ,0,0,1,0,0,0,7,2,6,1,2,1,2,3,3,2,2,3,3,2,3,3,2,3,3,5,2,3,4,4,4,4,3,3,4,3,2,3,1,3,2,4,-0.33,-0.1,0.03,0.07,48.14,60.7,57.26,55.42
7813199,78131,78,2,4,1,5,6,1,4,2,1,2,3,3,1,2,2,2,4,2,5,5,2,6,1,3,-0.288,10,56.33, , , , ,2, ,-0.736266524,2,1,1,0,1,1,1,0,0,1,1,1,6,5,5,4,5,6,1,3,3,1,1,3,3,1,3,3,1,4,4,5,5,4,3,5,5,4,3,4,4,3, ,2,0,2,2,5,1.22,0.97,0.03,0.53,38.31,51.65,47.07,42.53
7813746,78137,78,2,4,1,3, ,2,3,3,2,1,4,3,2,2,3,2,3,2,5,5,1,4,5,1.8,-1.292,5,15.57,49.765,52.593,58.245,43.515,2,51.0295,0.623446864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.47,0.17,0.03,-0.14, , , , 
7813787,78137,78,2,4,1,6,5,2,3,3,2,2,3,3,2,2,2,2,3,2,4,5,1,6,1,3,-0.042,10,49.7,41.914,52.519,44.662,54,3,48.27375,-0.820892293,2,1,1,1,1,1,1,1, , ,1,1,2,4, ,3,4,3,2,3,3,2,2,3,3,2,2,2,2,3,2,4,4,3,3,4,4,3,3,4,4,3,0,2,0,3,2,3,-0.33,-0.45,0.03,-0.14,39.95,48.05,34.44,48.63
7813860,78138,78,2,4,1,5,6,2,3,4,1,3,3,3,2,2,2,3,4,3,6,6,2,4,5,4,-0.142,7,56.33,54.775,61.797,60.103,64.266,3,60.23525,0.969728765,2,3,1,2,1,1,1,1,1,0,1,1,8,8,8,8,2,6,2,4,4,1,2,3,4,2,4,4,2,4,4,5,5,5,5,5,5,5,4,5,5,5,0,2,0,2,2,8,0.06,0.66,0.96,0.95,59.1,61.02,58.91,60.82
7814846,78148,78,1,4,1,2,3,2,3,2,2,2,3,2,2,3,3,3,3,1,3,3,0,6,5,2.5,-0.374,10,58.01,54.775,65.331,60.103,60.77,3,60.24475,-0.344029838,2,1,1,0,1,1,1,1,1,0,0,0,3,4,3,3,1,1,2,2,3,2,2,2,2,2,2,2,3,3,3,4,2,3,3,3,4,4,4,3,3,3,0,2,0,6,3,3.25,-0.33,-0.45,-0.88,-0.85,59,63.21,68.2,65.22
7814869,78148,78,2,4,1,2,3,2,3,3,3,2,3,2,2,2,2,2,3,2,6,6,3,4,1,3.3,0.036,11,49.7,42.185,36.54,37.942,39.255,3,38.9805,0.200510992,1,2,0,1,0,2,1,1,0,0,1,3,5,5,6,5,3,5,2,3,4,2,2,3,3,3,2,2,2,2,3,5,5,5,4,5,5,5,4,4,5,5,0, ,0,1,1,5.25,-0.69,-0.85,0.5,0.3,36.59,42.82,32.83,45.45
7817906,78179,78,1,4,1,1,4,2,3,3,2,2,3,2,3,4,4,2,4,3,6,6,0,4,1,4,0.101,10,81.87,50.307,58.41,62.677,57.276,4,57.1675,0.812485358,2,1,1,3,0,0,1,0,1,0,0,0,8,8,8,8,3,6,4,4,4,2,2,3,3,2,4,4,1,4,4,5,5,5,5,5,4,4,4,4,5,5,0,1,0,2,2,8,-1.12,-0.01,0.5,0.98,59.91,61.88,62.83,64.04
7817990,78179,78,2,4,1,3,6,2,3,3,2,1,3,3,2,1,3,2,4,2,5,6,1,4,1,3.8,-0.254,11,58.01,48.277,56.348,51.096,47.119,3,50.71,1.027932773,2,2,2,1,1,1,1,1, , ,1,1,7,8,7,7,5,6,2,3,3,2,2,3,3,2,2,2,2,3,3,5,5,4,4,4,4,4,4,4,4,4,0,1,0,1,2,7.25,-0.33,-0.45,0.03,0.07,46.05,56.26,60.65,51.06
7820552,78205,78,2,4,1,2,5,2,3,3,2,2,3,3,2,2,2,2,3,2, , ,4,5,1,2.5,0.767,11,70.6,50.442,39.118,40.659,38.709,5,42.232, ,2,2,1,0,2,2,1,1,1,1,2,2,6,6,5,5,1,2,2,3,3,2,2,3,3,2,2,3,2,2,3,5,5,5,5,5,5,5,3,5,5,5,0,3,0,2,2,5.5,-0.33,-0.47,0.03,0.07,57.93,44.81,56.33,57.94
7820578,78205,78,1,4,1,2,2,2,3,2,1,1,2,2,3,2,2,3,3,2,5,5,1,6,1,2.8,0.186,10,66.18,59.105,60.692,51.096,55.638,4,56.63275,0.426614992,3,2,1,0,1,0,1,1,2,1,1,1,6,6,7,4,3,2,2,3,3,2,2,2,3,2,3,3,3,3,3,5,5,5,5,5,5,4,4,5,4,4,0,2,0,5,3,5.75,-0.33,-0.1,-0.43,-0.42,48.19,57.14,52.79,62.49
7820707,78207,78,2,4,1,3, ,2,3,4,1,1,3,4,2,2,2,2,4,3,4,4,6,4,1,2.5,-1.004,9,7.32,54.503,39.633,42.375,48.757,2,46.317,-0.510162524,3,1,0,0,1,1,1,1,1,1,2,1,5,3,1,5,3, ,2,2,4,1,1,4,4,2,3,3,2,3,3,5,1,3,4,3,3,3,3,3,4,3,2,3,0,6,3,3.5,0.47,0.36,1.41,0.55,50.04,45.59,37.48,49.8
7820753,78207,78,1,4,1,4,6,2,2,2,2,2,2,3,2,2,2,2,3,1,2,2,1,5,1,1.9,-0.374,8,61.32,43.944,54.728,46.52,47.119,3,48.07775,-0.982128018,2,3,2, , , ,1,1,1,1,1,1,8,2,1, ,3,5,2,2,3,2,2,3,3,2,2,2,2,2,2,5,1,4,4,4,4,4,4,4,4,4,0,3,0,4,3,3.666666667,-0.33,-0.64,0.03,-0.35,41.44,54.9,45.28,40.35
7823206,78232,78,1,4,1,3,5,2,4,4,1,2,3,4,1,4,4,2,4,3,6,5,3,4,1,3,0.626,13,66.09,50.713,67.688,63.534,64.375,5,61.5775,0.637652615,3,3,2,1, , ,1,1,1,1,1,1,4,5,6,7,2,3,2,3,3,2,2,3,3,2,3,3,2,3,3,5,5,4,4,4,4,4,3,4,4,3,0,3,1,1,2,5.5,-0.33,-0.1,0.03,0.07,64.87,63.06,61.52,65.22
7828364,78283,78,2,4,1,3,3,2,4,4,1,2,3,4,1,3,2,2,4,4,4,4,0,4,1,3.3,0.475,12,70.6,48.412,54.875,48.951,38.381,4,47.65475,-0.058815152,2,1,1,0,1,1,1,1,1,1,1,1,8,8,7,6,1,2,1,3,3,2,2,3,4,1,2,2,2,4,4,5,5,4,5,5,5,5,4,4,4,4,0,0,0,2,2,7.25,0.42,0.16,0.48,0.5,56.86,66.44,54.52,52.5
7831179,78311,78,1,4,1,3,2,1,3,4,2,2,3,3,1,2,3,2,4,4,6,6,7,4,2,3,-0.563,11,58.01,37.581,58.337,48.951,39.145,3,46.0035,0.651858365,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,5,3,2,2,4,3,2,2,2,3,2,3,2,2,2,3,5,4,4,4,4,4,3,3,4,3,3,0,2,0,3,2,4.75,-0.33,-0.46,-0.43,0.05,47.06,55.52,59.54,42.67
7831192,78311,78,1,3,0,3,4,1,3,3,1,1,3,3,1,2,3,2,3,3,5,5,5,2,5,2.8,-0.224,5,66.18,56.94,64.227,60.39,57.385,3,59.7355,0.462819871,1,1,1,0,1,1,1,2,1,1,1,1,5,3,4,5,2,3,2,3,3,2,2,3,3,3,2,3,3,3,3,5,5,4,4,3,3,4,3,4,4,3,0,2,1,5,2,4.25,-0.69,-0.49,0.03,-0.19,54.17,63.59,62.85,57.23
7832001,78320,78,2,4,1,2, ,2,4,4,1,1,4,4,1,3,3,1,4,3,5,5,1,4,1,4,0.173,10,66.09,67.499,67.761,66.823,62.736,4,66.20475,0.363260092,2,2,1,1,1,1,1,0,1,1,1,1,8,8,8,7,2,3,2,4,3,1,2,3,4,1,2,3,2,4,4,5,5,5,5,5,5,5,4,5,5,3,0,1,0,2,2,7.75,0.42,0.33,0.48,0.71,63.9,65.9,64.93,66.15
7832025,78320,78,1,4,1,5,3,2,3,3,1,2,3,2,2,1,3,2,3,3,5,5,3,3,1,3.3,0.03,10,56.33,58.971,59.588,57.816,59.242,3,58.90425,-0.54848951,1,2,1,1,1,1,1,1,1,1,1,1,6,6,7,7,3,2,2,3,4,1,2,3,3,2,3,3,2,3,3,5,5,5,4,4,4,4,4,4,4,3,0,1,0,2,2,6.5,0.06,0.12,0.5,0.3,62.1,63.94,72.11,59.43
7835693,78356,78,1,4,1,6,6,1,4,4,1,2,3,3,2,2,2,1,4,2,5,5,1,5,1,1.5,-0.919,5,15.57,40.154,40.002,42.946,41.658,3,41.19,0.074827399, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-0.33,-0.1,0.05,0.08,40.02,43.03,41.79,39.16
7837288,78372,78,1,4,1,3,3,2,4,3,1,1,4,3,1,2,4,2,4,3,5,5,4,4,1,2.3,-1.032,5,25,52.608,42.284,46.664,59.023,2,50.14475,0.883633637,3,2,2,0,2,0,2,0,2,0,2,0,6,5,5,6,2,2,1,2,3,1,1,3,4,2,4,4,2,4,3,5,3,3,5,5,5,5,3,5,4,3,0,0,0,2,2,5.5,0.86,1.12,0.48,0.08,53.64,49.71,48.82,48.92
7837433,78374,78,2,4,1,3,5,2,3,4,2,1,3,4,2,2,2,2,3,4,5,5,5,5,1,4,0.852,10,81.87,67.499,62.975,58.101,64.375,4,63.2375,0.493353478,3,5,3,2,1,3,2,3,2,2,0,0,8,8,8,8,3,5,2,3,4,2,1,3,3,2,2,2,2,3,4,5,5,4,4,4,4,4,3,4,4,4,0,0,0,2,1,8,0.07,-0.22,0.5,0.51,64.38,65.36,58.78,66.49
7837456,78374,78,1,4,1,5,6,2,3,4,1,1,3,4,2,3,4,2,4,4,5,5,2,5,1,2.5,-0.234,10,27.41,53.691,44.272,53.527,47.009,3,49.62475,0.462819871,3,1,2,1,3,1,2,2, , ,4,2,5,5, ,6,4,5,2,4,3,2,2,4,4,2,3,3,2,4,3,5,4,5,5,5,5,5,3,4,5,4,0,3,0,1,2,5.333333333,-0.33,0.09,0.94,0.73,51.91,47.29,50.71,50.12
7837620,78376,78,1,4,1,4,6,2,3,3,2,2,3,3,2,3,3,2,3,3,5,5,5,2,6,1.8,-0.449,8,25,54.638,45.524,53.527,49.63,3,50.82975,-0.288302738,2,3,0,3,2,0,2,0,3,0,2,0,4,4,4,1,4, ,2,3,3,2,2,3,3,2,3,3,2,3,2,5,4,4,4,4,4,4,3,3,4,3,3,3,2,5,2,3.25,-0.33,-0.1,0.03,-0.14,52.92,45.89,44.76,49.04
7837633,78376,78,2,4,1,2, ,2,3,4,2,2,3,4,2,3,4,2,3,4, , ,2,4,1,2.8,0.515,10,66.18,54.775,45.377,44.804,43.515,4,47.11775, ,1,2,1,2,1,1,1,2, , ,1,2,5,6, ,5,2,3,2,3,3,2,2,3,3,2,2,3,2,3,3,5,5,5,5,5,5,5,4,4,5,3,0,2,0,3,2,5.333333333,-0.33,-0.28,0.03,0.07,43.07,49.28,45.42,45.11
7846376,78463,78,1,4,1,3,5,2,3,3,2,2,3,3,2,2,2,3,3,2, , ,1,4,1,2,-0.042,10,56.33,55.044,58.704,53.24,56.402,3,55.8475, ,4,2,2,1,2,1,1,0,0,0,1,0,4,5,2,4,3,4,2,3,4,2,2,3,2,2,2,2,2,3,3,5,5,3,3,4,4,4,4,4,4,3,0,3,0,2,2,3.75,-0.33,-0.45,0.05,0.08,44.23,46.46,45.42,30.04
